id,sector,name,pitch,target_market,model_slug,budget_band,location,team,time_mode,source,ref
2375,Shark Tank India,Fractional Car Ownership Platform,"Inspired by Prorata from Bangalore, who pitched this on Shark Tank India (S3 E45) and got ₹50L for 10%.",,fintech-startup,,,,,sharktank,S3E45P456
2376,Shark Tank India,Smart Fuel Caps,"Inspired by Alien Versions from Itanagar, who pitched this on Shark Tank India (S3 E46) and asked ₹50L, no deal.",,deeptech-hardware,,,,,sharktank,S3E46P458
2377,Shark Tank India,Premium Chocolates,"Inspired by Rocca from Nagpur, who pitched this on Shark Tank India (S3 E46) and got ₹30L for 2.5%.",,sweet-shop,,,,,sharktank,S3E46P459
2378,Shark Tank India,Websites for Kirana Stores,"Inspired by Kiko Live from Mumbai, who pitched this on Shark Tank India (S3 E47) and asked ₹1 Cr, no deal.",,b2b-marketplace,,,,,sharktank,S3E47P460
2379,Shark Tank India,Virtual Influencers for Brands,"Inspired by FUTRStudios from Chandigarh, who pitched this on Shark Tank India (S3 E47) and asked ₹1 Cr, no deal.",,digital-agency,,,,,sharktank,S3E47P462
2380,Shark Tank India,Organic Diapers,"Inspired by Allter from Delhi, who pitched this on Shark Tank India (S3 E48) and got ₹1 Cr for 4%.",,personal-care-brand,,,,,sharktank,S3E48P463
2381,Shark Tank India,Intimate Wear,"Inspired by Shararat from Noida, who pitched this on Shark Tank India (S3 E48) and asked ₹60L, no deal.",,d2c-apparel-brand,,,,,sharktank,S3E48P465
2382,Shark Tank India,IIT-JEE Coaching,"Inspired by Competishun from Jaipur, who pitched this on Shark Tank India (S3 E49) and asked ₹2 Cr, no deal.",,coaching-centre,,,,,sharktank,S3E49P466
2383,Shark Tank India,Premium Coffee,"Inspired by Kiosk Kaffee from Pune, who pitched this on Shark Tank India (S3 E49) and asked ₹90L, no deal.",,beverage-brand,,,,,sharktank,S3E49P468
2384,Shark Tank India,Neon Sign Studio,"Inspired by Neon Attack from Hyderabad, who pitched this on Shark Tank India (S3 E50) and got ₹50L for 2%.",,handcrafted-home-decor,,,,,sharktank,S3E50P469
2385,Shark Tank India,Copper & Brass Kitchenware,"Inspired by PTal from Amritsar, who pitched this on Shark Tank India (S3 E50) and got ₹1 Cr for 3.2%.",,handcrafted-home-decor,,,,,sharktank,S3E50P470
2386,Shark Tank India,Trucker & Fleet App,"Inspired by Road Pilot from Lucknow, who pitched this on Shark Tank India (S3 E50) and asked ₹80L, no deal.",,b2b-marketplace,,,,,sharktank,S3E50P471
2387,Shark Tank India,Smart Cleaning Device,"Inspired by Smart Mop from Mysuru, who pitched this on Shark Tank India (S3 E51) and asked ₹15L, no deal.",,consumer-gadgets-brand,,,,,sharktank,S3E51P472
2388,Shark Tank India,Sustainable Fabrics Manufacturer,"Inspired by Canvaloop from Surat, who pitched this on Shark Tank India (S3 E52) and got ₹2 Cr for 4%.",,eco-friendly-products-brand,,,,,sharktank,S3E52P477
2389,Shark Tank India,Plant Compliance Software,"Inspired by Digital Paani from Jaipur, who pitched this on Shark Tank India (S3 E52) and asked ₹70L, no deal.",,b2b-saas-startup,,,,,sharktank,S3E52P478
2390,Shark Tank India,Premium Confectionery,"Inspired by CONFECT from Delhi, who pitched this on Shark Tank India (S4 E1) and got ₹1 Cr for 2%.",,sweet-shop,,,,,sharktank,S4E1P480
2391,Shark Tank India,Luxury Resale App,"Inspired by Indulge from Goa, who pitched this on Shark Tank India (S4 E1) and asked ₹50L, no deal.",,services-marketplace-app,,,,,sharktank,S4E1P481
2392,Shark Tank India,Fabric Store,"Inspired by BLFabric from Surat, who pitched this on Shark Tank India (S4 E2) and got ₹1 Cr for 5%.",,handloom-textiles-brand,,,,,sharktank,S4E2P482
2393,Shark Tank India,Affordable Sneaker Store,"Inspired by Culture Circle from Gurugram, who pitched this on Shark Tank India (S4 E2) and got ₹3 Cr for 3%.",,sneaker-and-streetwear-resale,,,,,sharktank,S4E2P483
2394,Shark Tank India,Employee Healthcare Plans,"Inspired by Nexera Health from Jaipur, who pitched this on Shark Tank India (S4 E2) and asked ₹75L, no deal.",,healthtech-startup,,,,,sharktank,S4E2P484
2395,Shark Tank India,E-Bike Sharing,"Inspired by Curve Electric from Srinagar, who pitched this on Shark Tank India (S4 E3) and asked ₹5 Cr, no deal.",,ev-charging-and-rental,,,,,sharktank,S4E3P487
2396,Shark Tank India,Organic Jaggery Sweets,"Inspired by Gudworld from Aurangabad, who pitched this on Shark Tank India (S4 E4) and got ₹50L for 5%.",,honey-and-organic-produce,,,,,sharktank,S4E4P488
2397,Shark Tank India,AC Air Purifiers,"Inspired by airth from Delhi, who pitched this on Shark Tank India (S4 E4) and got ₹1 Cr for 3.7%.",,consumer-gadgets-brand,,,,,sharktank,S4E4P489
2398,Shark Tank India,Home Services Request App,"Inspired by One Dios from Noida, who pitched this on Shark Tank India (S4 E4) and asked ₹75L, no deal.",,home-cleaning-service,,,,,sharktank,S4E4P490
2399,Shark Tank India,Mental Wellness Wearables,"Inspired by Inner Gize from Delhi, who pitched this on Shark Tank India (S4 E5) and got ₹1 Cr for 4.2%.",,medical-devices-startup,,,,,sharktank,S4E5P491
2400,Shark Tank India,"Skin, Body & Home Care","Inspired by Personal Touch Skincare from Panipat, who pitched this on Shark Tank India (S4 E5) and asked ₹1.2 Cr, no deal.",,personal-care-brand,,,,,sharktank,S4E5P492
2401,Shark Tank India,Organic Grocery Store,"Inspired by KIWIKisan Window from Dehradun, who pitched this on Shark Tank India (S4 E5) and got ₹2.5 Cr for 10%.",,honey-and-organic-produce,,,,,sharktank,S4E5P493
2402,Shark Tank India,Trekking Gear,"Inspired by Tripole Gear from Delhi, who pitched this on Shark Tank India (S4 E6) and got ₹75L for 1.15%.",,sports-goods-brand,,,,,sharktank,S4E6P494
2403,Shark Tank India,AI Personal Assistant,"Inspired by Neosapien from Gwalior, who pitched this on Shark Tank India (S4 E6) and got ₹80L for 4%.",,b2b-saas-startup,,,,,sharktank,S4E6P495
2404,Shark Tank India,Affordable Cheesecakes,"Inspired by Miss Cheesecake from Jodhpur, who pitched this on Shark Tank India (S4 E6) and asked ₹30L, no deal.",,ice-cream-and-desserts-brand,,,,,sharktank,S4E6P496
2405,Shark Tank India,Modular Kitchens,"Inspired by Speed Kitchen from Delhi, who pitched this on Shark Tank India (S4 E7) and got ₹2 Cr for 6%.",,furniture-workshop,,,,,sharktank,S4E7P497
2406,Shark Tank India,Traditional Fitness Tools,"Inspired by Mudgar Club from India, who pitched this on Shark Tank India (S4 E7) and got ₹50L for 12.5%.",,sports-goods-brand,,,,,sharktank,S4E7P498
2407,Shark Tank India,Creative Toys & Games,"Inspired by Imagi Make from Mumbai, who pitched this on Shark Tank India (S4 E7) and asked ₹1.5 Cr, no deal.",,toys-and-games-brand,,,,,sharktank,S4E7P499
2408,Shark Tank India,Affordable Protein Supplements,"Inspired by Beast Life from Kanpur, who pitched this on Shark Tank India (S4 E8) and asked ₹1 Cr, no deal.",,nutrition-supplements-brand,,,,,sharktank,S4E8P500
2409,Shark Tank India,Premium Hair Care Products,"Inspired by Havintha from Indore, who pitched this on Shark Tank India (S4 E8) and asked ₹50L, no deal.",,personal-care-brand,,,,,sharktank,S4E8P502
2410,Shark Tank India,Online Plant Nursery,"Inspired by Nurturing Green from Lucknow, who pitched this on Shark Tank India (S4 E9) and got ₹50L for 1.25%.",,nursery-and-plants,,,,,sharktank,S4E9P503
2411,Shark Tank India,College Application Mentoring,"Inspired by Project Clay from Goa, who pitched this on Shark Tank India (S4 E10) and got ₹15L for 10%.",,career-counselling,,,,,sharktank,S4E10P505
2412,Shark Tank India,Affordable Electric Motorcycles,"Inspired by Deni Bikes from Pune, who pitched this on Shark Tank India (S4 E10) and asked ₹30L, no deal.",,ev-assembly,,,,,sharktank,S4E10P506
2413,Shark Tank India,Personalised Gifts,"Inspired by Pretty Little Shop from Mumbai, who pitched this on Shark Tank India (S4 E10) and asked ₹30L, no deal.",,custom-gifting-store,,,,,sharktank,S4E10P507
2414,Shark Tank India,Natural Mineral Water,"Inspired by Aquapeya from Sangli, who pitched this on Shark Tank India (S4 E11) and got ₹70L for 3%.",,beverage-brand,,,,,sharktank,S4E11P508
2415,Shark Tank India,Safety Wearables,"Inspired by Jarsh from Hyderabad, who pitched this on Shark Tank India (S4 E11) and got ₹50L for 1.5%.",,safety-and-security-devices,,,,,sharktank,S4E11P509
2416,Shark Tank India,Pre-Owned Gaming Consoles,"Inspired by DACBY from Kanpur, who pitched this on Shark Tank India (S4 E11) and asked ₹75L, no deal.",,sneaker-and-streetwear-resale,,,,,sharktank,S4E11P510
2417,Shark Tank India,Building Restoration Services,"Inspired by Savani Heritage from Mumbai, who pitched this on Shark Tank India (S4 E12) and got ₹1 Cr for 0.8%.",,industrial-solutions,,,,,sharktank,S4E12P512
2418,Shark Tank India,Sneaker Care Products,"Inspired by SNEAKINN from Gurugram, who pitched this on Shark Tank India (S4 E12) and got ₹90L for 6.5%.",,footwear-brand,,,,,sharktank,S4E12P513
2419,Shark Tank India,Affordable Prosthetics,"Inspired by fupro from Chandigarh, who pitched this on Shark Tank India (S4 E13) and got ₹60L for 4%.",,medical-devices-startup,,,,,sharktank,S4E13P514
2420,Shark Tank India,Heritage-inspired Fashion Footwear,"Inspired by Kanvas from Mumbai, who pitched this on Shark Tank India (S4 E13) and asked ₹60L, no deal.",,footwear-brand,,,,,sharktank,S4E13P515
2421,Shark Tank India,Smart Billing Machines,"Inspired by ezo from Akola, who pitched this on Shark Tank India (S4 E13) and asked ₹50L, no deal.",,industrial-solutions,,,,,sharktank,S4E13P516
2422,Shark Tank India,Payment Wearables Developed,"Inspired by Seven from Mumbai, who pitched this on Shark Tank India (S4 E14) and got ₹75L for 1.5%.",,deeptech-hardware,,,,,sharktank,S4E14P517
2423,Shark Tank India,2D Animation Studio,"Inspired by The Future Animations from Delhi, who pitched this on Shark Tank India (S4 E14) and got ₹50L for 10%.",,video-editing-service,,,,,sharktank,S4E14P518
2424,Shark Tank India,Autism Screening,"Inspired by Aignosis from Jaipur, who pitched this on Shark Tank India (S4 E14) and got ₹1 Cr for 8%.",,healthtech-startup,,,,,sharktank,S4E14P519
2425,Shark Tank India,Rechargeable Lamps,"Inspired by Rosha from Delhi, who pitched this on Shark Tank India (S4 E15) and got ₹60L for 4%.",,consumer-gadgets-brand,,,,,sharktank,S4E15P520
2426,Shark Tank India,Fee Reminder Software,"Inspired by Make My Payment from Ujjain, who pitched this on Shark Tank India (S4 E15) and asked ₹30L, no deal.",,b2b-saas-startup,,,,,sharktank,S4E15P521
2427,Shark Tank India,Vitamin Patches,"Inspired by Patch Up from Delhi, who pitched this on Shark Tank India (S4 E15) and got ₹50L for 2.27%.",,nutrition-supplements-brand,,,,,sharktank,S4E15P522
2428,Shark Tank India,Kids & Teen Personal Care,"Inspired by tikitoro from Chennai, who pitched this on Shark Tank India (S4 E16) and got ₹25L for 1%.",,personal-care-brand,,,,,sharktank,S4E16P523
2429,Shark Tank India,Musculoskeletal Wearables,"Inspired by Ashva from Ghaziabad, who pitched this on Shark Tank India (S4 E16) and got ₹50L for 4%.",,medical-devices-startup,,,,,sharktank,S4E16P524
2430,Shark Tank India,Pre-Draped Sarees,"Inspired by Aseem Shakti from Mumbai, who pitched this on Shark Tank India (S4 E16) and got ₹50L for 10%.",,handloom-textiles-brand,,,,,sharktank,S4E16P525
2431,Shark Tank India,Ride-On Power Reaper,"Inspired by RBDMachine Tools from Jaipur, who pitched this on Shark Tank India (S4 E17) and got ₹50L for 1%.",,agritech-devices,,,,,sharktank,S4E17P526
2432,Shark Tank India,Eco-friendly Paints,"Inspired by Midas Paint from Pune, who pitched this on Shark Tank India (S4 E17) and asked ₹3 Cr, no deal.",,eco-friendly-products-brand,,,,,sharktank,S4E17P527
2433,Shark Tank India,Pickleball Paddles & Courts,"Inspired by Goodland Pickleball from Mumbai, who pitched this on Shark Tank India (S4 E17) and got ₹80L for 6%.",,sports-goods-brand,,,,,sharktank,S4E17P528
2434,Shark Tank India,Cricket Gaming Console,"Inspired by Metashot from Bangalore, who pitched this on Shark Tank India (S4 E18) and got ₹1.6 Cr for 5%.",,toys-and-games-brand,,,,,sharktank,S4E18P530
2435,Shark Tank India,Soya Chaap Outlet,"Inspired by Gabru Di Chaap from Hyderabad, who pitched this on Shark Tank India (S4 E18) and got ₹1.4 Cr for 6%.",,frozen-and-ready-to-cook-foods,,,,,sharktank,S4E18P531
2436,Shark Tank India,Makeup For Men,"Inspired by Yaan Man from Ahmedabad, who pitched this on Shark Tank India (S4 E19) and got ₹1 Cr for 20%.",,personal-care-brand,,,,,sharktank,S4E19P532
2437,Shark Tank India,Premium Headphones,"Inspired by Sonic Lamb from Mangalore, who pitched this on Shark Tank India (S4 E19) and got ₹50L for 1%.",,consumer-gadgets-brand,,,,,sharktank,S4E19P533
2438,Shark Tank India,Bagless Tea Dips,"Inspired by Woolah from Sivasagar, who pitched this on Shark Tank India (S4 E19) and got ₹50L for 2.5%.",,beverage-brand,,,,,sharktank,S4E19P534
2439,Shark Tank India,Pocket Perfumes,"Inspired by EM5 from Indore, who pitched this on Shark Tank India (S4 E20) and got ₹1 Cr for 10%.",,personal-care-brand,,,,,sharktank,S4E20P535
2440,Shark Tank India,Body-Type Womenswear,"Inspired by Woman Like U from Bangalore, who pitched this on Shark Tank India (S4 E20) and got ₹1 Cr for 3%.",,d2c-apparel-brand,,,,,sharktank,S4E20P536
2441,Shark Tank India,Self-publishing Platform,"Inspired by Book Leaf Publishing from Delhi, who pitched this on Shark Tank India (S4 E20) and asked ₹90L, no deal.",,publishing-and-comics,,,,,sharktank,S4E20P537
2442,Shark Tank India,Cricket Batting Sensor,"Inspired by Str8bat from Bangalore, who pitched this on Shark Tank India (S4 E21) and got ₹1.5 Cr for 3.5%.",,sports-goods-brand,,,,,sharktank,S4E21P538
2443,Shark Tank India,Sustainable Fabric Dolls,"Inspired by The Good Doll from Ooty, who pitched this on Shark Tank India (S4 E21) and asked ₹50L, no deal.",,toys-and-games-brand,,,,,sharktank,S4E21P540
2444,Shark Tank India,Solar Dryers,"Inspired by Raheja Solar Food Processing from Indore, who pitched this on Shark Tank India (S4 E22) and got ₹1.75 Cr for 4.38%.",,solar-installation,,,,,sharktank,S4E22P543
2445,Shark Tank India,Riding Apparel,"Inspired by Wanderlooms from Bhopal, who pitched this on Shark Tank India (S4 E23) and got ₹50L for 4%.",,sports-goods-brand,,,,,sharktank,S4E23P544
2446,Shark Tank India,Undergarment Wash,"Inspired by Ugees from Noida, who pitched this on Shark Tank India (S4 E23) and got ₹50L for 4%.",,home-cleaning-products-brand,,,,,sharktank,S4E23P545
2447,Shark Tank India,Bubble Tea,"Inspired by Boba Bhai from Bangalore, who pitched this on Shark Tank India (S4 E24) and got ₹90L for 1%.",,beverage-brand,,,,,sharktank,S4E24P548
2448,Shark Tank India,Quirky Accessories,"Inspired by Hexafun from Mumbai, who pitched this on Shark Tank India (S4 E24) and asked ₹1 Cr, no deal.",,bags-and-accessories-brand,,,,,sharktank,S4E24P549
2449,Shark Tank India,Chemical-free Sauces,"Inspired by Repeat Gud from Raipur, who pitched this on Shark Tank India (S4 E25) and got ₹50L for 10%.",,pickle-and-papad-brand,,,,,sharktank,S4E25P550
2450,Shark Tank India,Skateboard Store,"Inspired by Skate Supply India from Chandigarh, who pitched this on Shark Tank India (S4 E25) and asked ₹50L, no deal.",,sports-goods-brand,,,,,sharktank,S4E25P551
2451,Shark Tank India,Juice & Smoothie Bar,"Inspired by Utopian Drinks from Thane, who pitched this on Shark Tank India (S4 E25) and asked ₹40L, no deal.",,juice-and-shake-bar,,,,,sharktank,S4E25P552
2452,Shark Tank India,Waste Reduction Platform,"Inspired by GOFIG from Pune, who pitched this on Shark Tank India (S4 E26) and asked ₹50L, no deal.",,recycling-and-waste,,,,,sharktank,S4E26P553
2453,Shark Tank India,Mukhwas & Mouth Fresheners,"Inspired by Joyspoon from Ahmedabad, who pitched this on Shark Tank India (S4 E26) and got ₹40L for 2%.",,pickle-and-papad-brand,,,,,sharktank,S4E26P554
2454,Shark Tank India,English School for Kids,"Inspired by bambinos from Bangalore, who pitched this on Shark Tank India (S4 E26) and got ₹1 Cr for 1.5%.",,kids-enrichment-classes,,,,,sharktank,S4E26P555
2455,Shark Tank India,DIY Science Toys,"Inspired by Fundoo Labs from Vadodara, who pitched this on Shark Tank India (S4 E27) and got ₹66L for 7%.",,toys-and-games-brand,,,,,sharktank,S4E27P556
2456,Shark Tank India,Desi Food Restaurant,"Inspired by Gaon from Champaran, who pitched this on Shark Tank India (S4 E27) and got ₹80L for 8%.",,quick-service-food-outlet,,,,,sharktank,S4E27P557
2457,Shark Tank India,Women-Woven Silk,"Inspired by Eri Weave from Kdonghulu, who pitched this on Shark Tank India (S4 E27) and got ₹20L for 12%.",,handloom-textiles-brand,,,,,sharktank,S4E27P558
2458,Shark Tank India,Healthy Sweets,"Inspired by Paleoo Bakes from Mumbai, who pitched this on Shark Tank India (S4 E28) and got ₹1 Cr for 9%.",,healthy-snacks-brand,,,,,sharktank,S4E28P559
2459,Shark Tank India,Assistive Tech for the Visually Impaired,"Inspired by Neura Sim from Bangalore, who pitched this on Shark Tank India (S4 E28) and asked ₹1 Cr, no deal.",,medical-devices-startup,,,,,sharktank,S4E28P560
2460,Shark Tank India,Luxury Fashion,"Inspired by Offmint from Samastipur, who pitched this on Shark Tank India (S4 E28) and got ₹10L for 4%.",,d2c-apparel-brand,,,,,sharktank,S4E28P561
2461,Shark Tank India,Affordable Designer Decor,"Inspired by Chokhat from Delhi, who pitched this on Shark Tank India (S4 E29) and got ₹30L for 10%.",,handcrafted-home-decor,,,,,sharktank,S4E29P562
2462,Shark Tank India,Home Espresso Machines,"Inspired by Zenma Coffee from Gurugram, who pitched this on Shark Tank India (S4 E29) and asked ₹60L, no deal.",,beverage-brand,,,,,sharktank,S4E29P563
2463,Shark Tank India,Biofortified Atta,"Inspired by Better Nutrition from Lucknow, who pitched this on Shark Tank India (S4 E30) and got ₹60L for 1%.",,spice-processing-unit,,,,,sharktank,S4E30P565
2464,Shark Tank India,Women's Lifestyle Products,"Inspired by Pinq Polka from Faridabad, who pitched this on Shark Tank India (S4 E30) and asked ₹1 Cr, no deal.",,d2c-apparel-brand,,,,,sharktank,S4E30P566
2465,Shark Tank India,Used Books Marketplace,"Inspired by Near Book from Sanchore, who pitched this on Shark Tank India (S4 E31) and got ₹40L for 20%.",,used-book-store,,,,,sharktank,S4E31P568
2466,Shark Tank India,Cooling Vests,"Inspired by Klimate from Bangalore, who pitched this on Shark Tank India (S4 E31) and asked ₹54L, no deal.",,consumer-gadgets-brand,,,,,sharktank,S4E31P570
2467,Shark Tank India,Leakproof Period Panties,"Inspired by Health Fab from India, who pitched this on Shark Tank India (S4 E32) and got ₹2 Cr for 7%.",,personal-care-brand,,,,,sharktank,S4E32P571
2468,Shark Tank India,Telescopes & Binoculars,"Inspired by Pie Matrix from Delhi, who pitched this on Shark Tank India (S4 E32) and asked ₹1 Cr, no deal.",,consumer-gadgets-brand,,,,,sharktank,S4E32P572
2469,Shark Tank India,Sarees & Kurtas Brand,"Inspired by Sudathi from Surat, who pitched this on Shark Tank India (S4 E32) and got ₹1 Cr for 4%.",,handloom-textiles-brand,,,,,sharktank,S4E32P573
2470,Shark Tank India,Dental Veneers,"Inspired by Dream Smile from Mumbai, who pitched this on Shark Tank India (S4 E33) and asked ₹80L, no deal.",,medical-devices-startup,,,,,sharktank,S4E33P576
2471,Shark Tank India,Demi-fine Jewellery,"Inspired by Palmonas from Pune, who pitched this on Shark Tank India (S4 E34) and got ₹1.26 Cr for 1%.",,jewellery-brand,,,,,sharktank,S4E34P578
2472,Shark Tank India,Ayurvedic Hair Oil,"Inspired by Nidhi's Grandmaa Secret from Gurugram, who pitched this on Shark Tank India (S4 E35) and got ₹70L for 5%.",,personal-care-brand,,,,,sharktank,S4E35P580
2473,Shark Tank India,Solar Equipment Service,"Inspired by Solnce from Surat, who pitched this on Shark Tank India (S4 E35) and got ₹1 Cr for 2.5%.",,solar-installation,,,,,sharktank,S4E35P581
2474,Shark Tank India,Plant-Based Home Cleaners,"Inspired by Born Good from Bangalore, who pitched this on Shark Tank India (S4 E35) and asked ₹70L, no deal.",,home-cleaning-products-brand,,,,,sharktank,S4E35P582
2475,Shark Tank India,Book Platform,"Inspired by Zebra Learn from Surat, who pitched this on Shark Tank India (S4 E36) and got ₹1 Cr for 1.6%.",,publishing-and-comics,,,,,sharktank,S4E36P584
2476,Shark Tank India,Hand-Painted Handloom,"Inspired by Exclusive Lane from Gurugram, who pitched this on Shark Tank India (S4 E36) and asked ₹50L, no deal.",,handloom-textiles-brand,,,,,sharktank,S4E36P585
2477,Shark Tank India,Startup News Site,"Inspired by Medial from Bangalore, who pitched this on Shark Tank India (S4 E37) and got ₹50L for 2.5%.",,content-and-media-platform,,,,,sharktank,S4E37P586
2478,Shark Tank India,Artisanal Cheese,"Inspired by Panchal Dairy from Surendranagar, who pitched this on Shark Tank India (S4 E37) and asked ₹20L, no deal.",,dairy-farm,,,,,sharktank,S4E37P587
2479,Shark Tank India,Car Seat Comfort Products,"Inspired by Trajectory from Delhi, who pitched this on Shark Tank India (S4 E39) and got ₹50L for 3%.",,consumer-gadgets-brand,,,,,sharktank,S4E39P592
2480,Shark Tank India,Farmer E-Commerce Platform,"Inspired by F2DF from Jind, who pitched this on Shark Tank India (S4 E39) and got ₹5L for 2%.",,b2b-marketplace,,,,,sharktank,S4E39P594
2481,Shark Tank India,Skin & Hair Supplements,"Inspired by Beautywise from Delhi, who pitched this on Shark Tank India (S4 E41) and got ₹3 Cr for 6%.",,nutrition-supplements-brand,,,,,sharktank,S4E41P598
2482,Shark Tank India,Brain Training Games,"Inspired by Ivory from Bangalore, who pitched this on Shark Tank India (S4 E41) and got ₹50L for 5%.",,healthtech-startup,,,,,sharktank,S4E41P599
2483,Shark Tank India,Luxury Catering,"Inspired by The House Party By Savar from Gurugram, who pitched this on Shark Tank India (S4 E41) and got ₹50L for 5%.",,event-catering,,,,,sharktank,S4E41P600
2484,Shark Tank India,Matcha Brand,"Inspired by Glow Glossary from Bangalore, who pitched this on Shark Tank India (S4 E42) and asked ₹60L, no deal.",,beverage-brand,,,,,sharktank,S4E42P601
2485,Shark Tank India,Dental Clinic,"Inspired by Singh Dental Care from Amritsar, who pitched this on Shark Tank India (S4 E42) and asked ₹1 Cr, no deal.",,medical-devices-startup,,,,,sharktank,S4E42P602
2486,Shark Tank India,Jamun Superfood Products,"Inspired by Tribal Veda from Udaipur, who pitched this on Shark Tank India (S4 E42) and got ₹50L for 2.8%.",,honey-and-organic-produce,,,,,sharktank,S4E42P603
2487,Shark Tank India,E-Textile Fashion,"Inspired by Anuvad from Ahmedabad, who pitched this on Shark Tank India (S4 E43) and asked ₹50L, no deal.",,d2c-apparel-brand,,,,,sharktank,S4E43P604
2488,Shark Tank India,Weight Management Program,"Inspired by Fitelo from Mohali, who pitched this on Shark Tank India (S4 E43) and got ₹1.5 Cr for 1%.",,healthtech-startup,,,,,sharktank,S4E43P605
2489,Shark Tank India,Homemade Delicacies,"Inspired by Nanighar from Kolkata, who pitched this on Shark Tank India (S4 E43) and asked ₹1 Cr, no deal.",,cloud-kitchen,,,,,sharktank,S4E43P606
2490,Shark Tank India,Co-Living & Co-Working,"Inspired by Artbuzz from Delhi, who pitched this on Shark Tank India (S4 E44) and asked ₹1 Cr, no deal.",,coworking-and-coliving,,,,,sharktank,S4E44P608
2491,Shark Tank India,Pure Spices Brand,"Inspired by Tulua from Mumbai, who pitched this on Shark Tank India (S4 E44) and asked ₹50L, no deal.",,spice-processing-unit,,,,,sharktank,S4E44P609
2492,Shark Tank India,Kidswear Brand,"Inspired by Taffykids from Mumbai, who pitched this on Shark Tank India (S4 E45) and got ₹75L for 1.5%.",,d2c-apparel-brand,,,,,sharktank,S4E45P610
2493,Shark Tank India,Shilajit Supplements,"Inspired by Zingavita from Chandigarh, who pitched this on Shark Tank India (S4 E45) and asked ₹1 Cr, no deal.",,nutrition-supplements-brand,,,,,sharktank,S4E45P612
2494,Shark Tank India,Handbags Brand,"Inspired by Dhaaga Life from Mumbai, who pitched this on Shark Tank India (S4 E45) and asked ₹75L, no deal.",,bags-and-accessories-brand,,,,,sharktank,S4E45P613
2495,Shark Tank India,Tiles Showroom,"Inspired by Tileskraft from Borbi, who pitched this on Shark Tank India (S4 E46) and asked ₹60L, no deal.",,home-painting-contractor,,,,,sharktank,S4E46P614
2496,Shark Tank India,Jewellery for Deities,"Inspired by Krishnsakhi from Mumbai, who pitched this on Shark Tank India (S4 E46) and asked ₹37.5L, no deal.",,pooja-and-incense-products,,,,,sharktank,S4E46P615
2497,Shark Tank India,Borewell Water Solutions,"Inspired by Bore Charger from Pune, who pitched this on Shark Tank India (S4 E46) and asked ₹75L, no deal.",,agritech-devices,,,,,sharktank,S4E46P616
2498,Shark Tank India,3D Home Design Service,"Inspired by Super Bolter from Bangalore, who pitched this on Shark Tank India (S4 E47) and asked ₹75L, no deal.",,interior-design-studio,,,,,sharktank,S4E47P617
2499,Shark Tank India,Sales Training School,"Inspired by Hive School from Delhi, who pitched this on Shark Tank India (S4 E47) and asked ₹60L, no deal.",,kids-enrichment-classes,,,,,sharktank,S4E47P618
2500,Shark Tank India,Borosilicate Bottles & Lunch Boxes,"Inspired by Tintbox from Ahmedabad, who pitched this on Shark Tank India (S4 E47) and asked ₹70L, no deal.",,crockery-and-kitchenware-store,,,,,sharktank,S4E47P619
2501,Shark Tank India,Low-Maintenance Rugs,"Inspired by Easy Rugs from Delhi, who pitched this on Shark Tank India (S4 E48) and got ₹35L for 5%.",,eco-friendly-products-brand,,,,,sharktank,S4E48P620
2502,Shark Tank India,Women's Footwear,"Inspired by Styles Try from Delhi, who pitched this on Shark Tank India (S4 E48) and asked ₹50L, no deal.",,footwear-brand,,,,,sharktank,S4E48P621
2503,Shark Tank India,Nicotine-Free Smoking Alternative,"Inspired by Quitci from Kolar, who pitched this on Shark Tank India (S4 E48) and asked ₹50L, no deal.",,medical-devices-startup,,,,,sharktank,S4E48P622
2504,Shark Tank India,Protein Snacks,"Inspired by Fit Feast from Delhi, who pitched this on Shark Tank India (S4 E49) and got ₹1 Cr for 18%.",,healthy-snacks-brand,,,,,sharktank,S4E49P623
2505,Shark Tank India,Affordable Menswear,"Inspired by The Bear House from Bangalore, who pitched this on Shark Tank India (S4 E49) and got ₹1 Cr for 1%.",,d2c-apparel-brand,,,,,sharktank,S4E49P624
2506,Shark Tank India,Dog DNA Tests,"Inspired by Urban Animal from Bangalore, who pitched this on Shark Tank India (S4 E49) and asked ₹45L, no deal.",,deeptech-hardware,,,,,sharktank,S4E49P625
2507,Shark Tank India,Himalayan Whisky,"Inspired by Woodsmen from Delhi, who pitched this on Shark Tank India (S4 E50) and asked ₹1.5 Cr, no deal.",,beverage-brand,,,,,sharktank,S4E50P628
2508,Shark Tank India,Bioplastics,"Inspired by Bhavisya Plast from Kolkata, who pitched this on Shark Tank India (S4 E51) and got ₹2 Cr for 10%.",,recycling-and-waste,,,,,sharktank,S4E51P629
2509,Shark Tank India,Recycled Paper Stationery,"Inspired by Rescript from Bangalore, who pitched this on Shark Tank India (S4 E51) and asked ₹1 Cr, no deal.",,recycling-and-waste,,,,,sharktank,S4E51P631
2510,Shark Tank India,Art by Neurodivergent Artists,"Inspired by Tickle Your Art from Pune, who pitched this on Shark Tank India (S4 E52) and got ₹21.3L for 7%.",,handcrafted-home-decor,,,,,sharktank,S4E52P632
2511,Shark Tank India,Prosthetic Arms,"Inspired by Symbionic from Chennai, who pitched this on Shark Tank India (S4 E52) and got ₹40L for 1%.",,medical-devices-startup,,,,,sharktank,S4E52P633
